bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price(k),sqft_lot(k),sqft_living(k)
3,1.75,1.0,0,0,5,7,1350,0,1954,0,98125,47.713,-122.284,450.0,7.2,1.4
4,2.5,2.0,0,0,3,10,3140,0,1994,0,98075,47.5943,-122.018,780.0,14.4,3.1
4,2.5,2.0,0,0,2,8,2340,0,1978,0,98042,47.3468,-122.091,290.0,52.3,2.3
3,1.75,1.0,0,0,4,7,1100,510,1978,0,98092,47.3174,-122.18,225.0,14.2,1.6
4,2.5,2.0,0,0,4,10,3320,0,1991,0,98077,47.7478,-122.036,805.0,38.0,3.3
3,2.5,2.0,0,0,3,9,2390,0,1991,0,98011,47.7446,-122.193,660.0,15.7,2.4
3,1.75,1.0,0,0,5,7,1180,0,1962,0,98059,47.4818,-122.094,299.0,13.9,1.2
2,2.25,3.0,0,0,3,8,1260,0,2007,0,98103,47.6538,-122.356,530.0,1.3,1.3
3,2.5,1.0,0,0,5,7,1350,450,1970,0,98199,47.6599,-122.396,680.0,4.4,1.8
4,1.75,1.0,0,0,5,6,1790,0,1944,0,98001,47.2664,-122.256,199.9,12.0,1.8
3,1.75,1.0,0,0,3,7,1060,700,1963,0,98178,47.5003,-122.26,224.0,6.3,1.8
3,1.75,1.0,0,0,4,7,1440,100,1980,0,98031,47.4031,-122.201,244.0,8.9,1.5
4,1.75,1.0,0,0,5,7,860,400,1918,0,98117,47.687,-122.391,485.0,3.9,1.3
4,2.5,2.0,0,0,3,8,2240,0,1994,0,98030,47.3824,-122.207,330.0,7.6,2.2
4,2.0,1.5,0,0,3,6,1030,600,1915,1970,98119,47.6472,-122.362,509.0,1.7,1.6
4,2.5,2.0,0,0,3,8,2350,0,1989,0,98059,47.5123,-122.151,440.0,7.2,2.4
3,2.0,1.0,0,0,3,7,1350,0,1998,0,98022,47.2073,-122.012,244.0,8.6,1.4
4,1.75,1.0,0,0,4,7,870,450,1930,0,98106,47.5534,-122.365,399.7,4.8,1.3
4,2.5,1.5,0,0,4,7,1250,700,1910,0,98107,47.6696,-122.372,519.0,2.6,2.0
4,1.0,1.0,0,0,3,7,1050,1050,1959,0,98168,47.476,-122.292,211.0,9.2,2.1
3,2.5,1.0,0,0,4,7,1750,1730,1941,1998,98177,47.7047,-122.378,950.0,7.8,3.5
3,2.5,2.0,0,0,3,8,1830,0,1999,0,98074,47.6022,-122.021,410.0,2.8,1.8
4,2.0,2.0,0,0,3,7,2040,600,1949,0,98117,47.678,-122.375,750.0,5.0,2.6
3,1.0,1.0,0,0,4,6,900,0,1978,0,98023,47.3036,-122.363,133.4,2.6,0.9
3,2.0,1.0,0,0,3,7,1553,0,1900,2001,98022,47.2056,-121.994,240.0,6.6,1.6
3,2.5,2.0,0,0,3,8,1570,140,2005,0,98052,47.6743,-122.142,539.0,2.3,1.7
4,3.0,2.0,0,0,3,10,3400,0,1998,0,98045,47.4883,-121.725,688.0,292.7,3.4
3,1.5,1.0,0,0,3,7,1270,0,1950,0,98115,47.676,-122.288,465.0,5.1,1.3
3,1.75,1.0,0,2,4,8,1480,1480,1952,0,98116,47.5739,-122.406,936.0,12.4,3.0
4,2.5,2.0,0,0,3,7,3040,0,2003,0,98053,47.6884,-122.044,620.0,9.6,3.0
3,1.75,1.0,0,0,5,7,1430,0,1962,0,98133,47.7441,-122.357,430.0,9.8,1.4
3,2.5,2.0,0,0,3,7,1520,0,2004,0,98038,47.3842,-122.04,296.5,4.2,1.5
4,2.0,1.0,0,0,3,7,1100,720,1962,0,98155,47.7607,-122.329,330.0,9.4,1.8
3,2.25,1.0,0,0,3,8,1270,530,1979,0,98052,47.7072,-122.164,445.0,11.2,1.8
4,3.25,2.0,0,1,3,10,2070,650,2014,0,98118,47.5554,-122.267,846.0,4.0,2.7
4,1.75,1.0,0,1,4,8,1380,600,1960,0,98116,47.5607,-122.391,725.0,5.8,2.0
4,2.5,2.0,0,0,3,9,2550,0,1989,0,98023,47.3059,-122.349,369.0,7.3,2.6
3,1.75,1.0,0,0,3,8,1390,820,1958,0,98005,47.5924,-122.175,625.0,16.2,2.2
3,2.0,2.0,0,0,3,7,2120,0,2003,0,98053,47.682,-122.037,535.0,4.1,2.1
4,1.5,1.0,0,0,5,6,1570,0,1911,0,98002,47.307,-122.217,230.0,6.7,1.6
3,1.75,1.0,0,0,4,7,1310,0,1974,0,98092,47.2761,-122.153,230.0,7.0,1.3
5,3.5,2.0,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,850.0,4.1,3.2
4,4.5,2.0,0,0,3,10,2530,1340,2001,0,98027,47.4677,-122.01,589.9,35.9,3.9
2,1.0,1.0,0,0,4,7,1160,680,1914,0,98144,47.5764,-122.289,513.0,4.3,1.8
3,1.0,1.0,0,0,4,6,1120,0,1941,1987,98027,47.5631,-122.091,401.0,8.3,1.1
3,2.5,2.0,0,0,3,7,1440,0,2006,0,98146,47.511,-122.359,260.0,2.5,1.4
4,2.75,1.0,0,0,4,8,2300,0,1950,0,98177,47.7771,-122.362,525.0,26.6,2.3
3,3.5,1.0,0,0,4,8,1370,700,1977,0,98056,47.537,-122.178,470.0,11.7,2.1
4,1.5,1.0,0,0,3,7,940,480,1962,0,98198,47.4174,-122.316,205.0,8.1,1.4
3,2.25,1.0,0,0,4,8,1570,440,1979,0,98027,47.5613,-122.083,620.0,7.5,2.0
3,1.5,1.0,0,0,3,6,1200,0,1979,0,98146,47.5122,-122.357,229.0,5.0,1.2
2,2.0,1.0,0,0,3,7,860,290,1940,0,98115,47.7001,-122.309,445.0,6.6,1.2
2,1.0,1.0,0,0,3,7,1240,0,1967,0,98168,47.4971,-122.282,215.0,7.2,1.2
2,2.5,2.0,0,0,3,8,1900,0,2005,0,98053,47.7132,-122.034,505.0,4.9,1.9
4,2.25,2.0,0,0,3,8,2350,0,1980,0,98011,47.7628,-122.168,495.0,10.1,2.4
3,1.0,1.0,0,0,4,7,1120,0,1976,0,98042,47.3732,-122.116,205.0,8.3,1.1
1,1.0,1.0,0,0,3,6,1020,0,1937,1946,98146,47.5051,-122.338,152.3,6.9,1.0
4,2.25,1.0,0,0,3,8,1930,0,1968,0,98125,47.7026,-122.285,586.0,8.3,1.9
2,2.5,1.0,0,0,3,9,2680,0,2002,0,98053,47.7094,-122.024,780.0,7.6,2.7
4,1.75,2.0,0,0,4,8,2660,0,1983,0,98074,47.6204,-122.044,557.0,11.3,2.7
4,2.25,1.0,0,2,4,8,1220,980,1958,0,98144,47.5818,-122.296,610.0,7.2,2.2
3,1.5,1.5,0,0,5,7,1010,0,1953,0,98125,47.72,-122.318,405.0,7.7,1.0
4,2.25,2.0,0,0,3,8,2310,0,1980,0,98055,47.4379,-122.192,320.0,7.5,2.3
3,1.0,1.0,0,0,3,6,920,0,1970,0,98118,47.5524,-122.27,356.0,3.9,0.9
5,3.0,1.5,0,0,4,7,1930,1100,1913,0,98115,47.6771,-122.319,794.5,4.1,3.0
3,1.75,1.0,0,0,3,7,1590,0,1988,0,98059,47.4815,-122.152,349.0,9.6,1.6
4,2.25,2.0,0,0,3,7,2740,0,1991,0,98027,47.4734,-122.006,549.0,88.4,2.7
3,1.0,1.0,0,0,4,6,960,0,1962,0,98002,47.2819,-122.224,193.0,10.8,1.0
3,1.5,2.0,0,1,3,9,1440,800,1977,0,98008,47.6208,-122.093,700.0,7.2,2.2
3,2.5,2.0,0,0,3,8,2400,0,1998,0,98065,47.5363,-121.87,523.0,6.2,2.4
5,3.25,1.0,0,0,4,7,1800,1060,1965,0,98155,47.7757,-122.295,565.0,20.8,2.9
4,2.5,2.0,0,0,3,7,2960,0,2000,0,98065,47.5328,-121.881,500.0,5.0,3.0
4,3.25,2.0,0,0,5,9,2710,1060,1925,0,98109,47.641,-122.349,1450.0,4.1,3.8
6,3.5,2.0,0,0,3,9,3830,0,1995,0,98027,47.4574,-122.003,710.0,68.8,3.8
4,2.0,1.0,0,0,3,8,2750,0,2008,0,98055,47.457,-122.189,333.0,9.0,2.8
3,1.75,1.0,0,0,3,7,1300,800,1943,0,98115,47.6724,-122.279,580.0,6.9,2.1
4,1.75,1.0,0,0,3,7,1200,300,1956,0,98188,47.4531,-122.273,290.0,8.4,1.5
2,1.0,1.0,0,1,3,5,710,0,1925,0,98199,47.64,-122.394,375.0,4.6,0.7
2,3.0,1.5,0,0,5,8,1910,860,1984,0,98074,47.6082,-122.057,505.0,10.8,2.8
3,1.75,1.0,0,2,3,7,1050,1000,1939,0,98178,47.5058,-122.235,325.0,6.7,2.0
4,2.25,2.0,0,0,3,7,1960,0,1965,0,98052,47.6887,-122.124,490.0,10.3,2.0
4,2.0,2.0,0,0,5,7,1770,0,1911,1981,98199,47.6493,-122.401,630.0,6.0,1.8
3,2.75,2.0,0,0,4,8,3290,0,1993,0,98056,47.5241,-122.193,595.0,22.6,3.3
4,2.0,1.0,0,0,3,9,1260,730,1956,2015,98199,47.6515,-122.397,872.5,6.0,2.0
2,1.0,1.0,0,2,4,7,1000,760,1951,0,98126,47.5577,-122.379,490.0,5.2,1.8
4,3.25,2.0,0,0,3,11,5080,0,2001,0,98006,47.5423,-122.111,1900.0,27.8,5.1
2,1.0,1.0,0,0,3,7,1020,0,1956,0,98056,47.5135,-122.193,310.0,8.1,1.0
3,1.0,1.0,0,0,2,6,1200,150,1946,0,98055,47.4657,-122.198,450.0,92.7,1.4
3,1.5,2.0,0,0,3,9,1740,0,1974,0,98074,47.6276,-122.053,539.0,12.0,1.7
3,2.5,2.0,0,0,3,10,3540,0,1989,0,98053,47.6892,-122.048,888.6,38.3,3.5
3,2.5,1.0,0,0,3,7,1080,440,1981,0,98058,47.4267,-122.157,270.0,8.7,1.5
0,0.0,1.0,0,0,1,1,290,0,1963,0,98024,47.5308,-121.888,142.0,20.9,0.3
3,1.75,1.0,0,0,3,7,1310,0,1967,0,98034,47.721,-122.228,300.0,9.8,1.3
2,3.25,1.0,0,0,3,10,2410,590,1952,0,98005,47.611,-122.157,780.0,24.0,3.0
3,2.5,2.0,0,0,3,8,2660,0,1992,0,98027,47.5234,-122.055,545.0,20.4,2.7
3,2.25,2.0,0,0,3,7,2120,0,1994,0,98042,47.3596,-122.16,278.0,9.8,2.1
3,2.25,2.0,0,0,3,7,1200,0,1986,0,98034,47.7151,-122.203,342.0,2.8,1.2
4,1.75,1.0,0,0,4,7,1900,0,1967,0,98038,47.3615,-122.057,190.0,9.9,1.9
2,1.5,3.0,0,0,3,8,1010,0,1999,0,98103,47.6529,-122.355,387.0,0.9,1.0
3,2.25,2.0,0,0,3,7,1850,0,1978,0,98058,47.452,-122.159,280.0,7.5,1.8
6,4.5,2.0,0,0,3,9,3580,940,1953,2008,98031,47.407,-122.216,550.0,40.2,4.5
3,2.0,2.0,0,0,3,8,1510,500,2003,0,98019,47.7416,-121.91,439.0,251.3,2.0
3,2.25,1.0,0,0,4,8,2420,0,1969,0,98027,47.5107,-122.027,774.9,23.5,2.4
5,2.5,1.0,0,2,4,8,1870,862,1975,0,98003,47.3436,-122.323,480.0,9.5,2.7
4,2.0,1.5,0,0,5,8,1910,0,1941,0,98103,47.6893,-122.348,835.0,7.0,1.9
5,3.5,2.0,0,0,3,9,2400,1120,2008,0,98119,47.6364,-122.363,1500.0,5.4,3.5
4,2.0,1.5,0,0,4,7,1370,850,1929,0,98117,47.6876,-122.368,771.0,3.8,2.2
4,2.25,1.0,0,3,4,9,1760,260,1941,0,98199,47.6471,-122.412,1225.0,5.8,2.0
4,2.5,1.0,0,0,5,8,1420,670,1966,0,98007,47.624,-122.142,600.0,7.3,2.1
3,1.0,1.0,0,0,3,7,1010,570,1962,0,98058,47.4607,-122.171,305.0,7.4,1.6
5,1.75,1.0,0,0,3,8,2650,0,1955,0,98004,47.626,-122.213,1388.0,11.3,2.6
3,1.0,1.0,0,0,4,6,1020,0,1971,0,98188,47.4459,-122.278,216.5,11.7,1.0
3,2.5,2.0,0,0,3,7,720,350,2004,0,98116,47.5618,-122.384,370.0,1.2,1.1
4,1.75,1.0,0,0,3,8,1640,480,1967,0,98177,47.7753,-122.365,492.6,9.8,2.1
5,1.75,1.0,0,0,3,7,1060,300,1966,0,98034,47.7203,-122.229,431.2,10.6,1.4
4,2.0,2.0,0,0,3,7,1700,0,1990,0,98030,47.3748,-122.186,277.5,12.0,1.7
5,1.5,1.0,0,0,5,7,1090,730,1960,0,98032,47.3712,-122.289,278.0,8.7,1.8
4,1.0,1.0,0,0,3,6,730,700,1969,0,98072,47.7417,-122.172,351.0,8.4,1.4
4,3.5,2.0,0,0,3,10,3160,980,2003,0,98034,47.7059,-122.2,850.0,7.1,4.1
2,2.0,1.0,0,0,3,8,1313,0,1904,2012,98119,47.6369,-122.365,885.0,3.6,1.3
3,2.0,1.0,0,3,3,8,1590,0,1998,0,98022,47.2241,-122.072,400.0,87.1,1.6
3,1.75,1.0,0,0,3,7,1080,0,1968,0,98178,47.4883,-122.248,185.0,9.3,1.1
5,3.0,1.0,0,0,3,8,1470,1260,1979,0,98178,47.4994,-122.234,440.0,6.0,2.7
4,3.25,2.0,0,0,3,10,3800,0,1969,2009,98006,47.5684,-122.19,2395.0,19.8,3.8
3,2.25,1.0,0,0,4,8,1320,1220,1969,0,98031,47.41,-122.208,299.0,10.0,2.5
3,1.75,1.0,0,0,3,8,1230,580,1980,0,98032,47.3707,-122.275,299.5,34.5,1.8
3,1.5,1.0,0,0,5,7,1540,0,1961,0,98155,47.7565,-122.325,420.0,7.5,1.5
4,1.0,1.0,0,0,3,7,1390,0,1955,2013,98032,47.3885,-122.284,234.0,18.0,1.4
2,1.75,1.0,0,0,5,7,850,610,1950,0,98103,47.6928,-122.339,540.0,4.8,1.5
4,2.5,2.0,0,0,4,8,2350,0,1994,0,98077,47.7545,-122.047,650.0,63.2,2.4
3,1.0,1.0,0,0,4,7,1160,0,1956,0,98125,47.7336,-122.306,330.0,7.9,1.2
4,3.25,2.0,0,0,3,9,3500,0,2010,0,98053,47.6944,-122.022,840.0,6.0,3.5
3,2.5,2.0,0,0,5,8,1980,0,1991,0,98031,47.396,-122.184,370.0,6.9,2.0
3,1.5,1.0,0,0,5,7,1250,0,1968,0,98056,47.5383,-122.178,410.0,7.7,1.2
2,1.0,1.0,0,0,3,7,770,0,1951,0,98125,47.7143,-122.325,257.0,7.2,0.8
3,1.0,1.0,0,0,3,7,1320,600,1959,0,98118,47.5346,-122.286,350.0,6.7,1.9
2,1.0,1.0,0,1,3,6,1120,0,1947,0,98177,47.77,-122.39,380.0,7.6,1.1
3,1.0,1.0,0,0,4,6,1150,0,1969,0,98072,47.7422,-122.099,344.0,12.4,1.2
3,2.5,3.0,0,0,3,7,1590,0,1985,0,98117,47.6772,-122.393,488.0,2.6,1.6
3,1.0,1.0,0,0,3,7,780,130,1942,0,98117,47.6862,-122.392,465.0,3.9,0.9
2,1.75,1.0,0,0,3,7,960,910,1948,0,98178,47.5071,-122.249,229.5,6.6,1.9
5,3.0,2.0,0,0,3,8,2420,0,2013,0,98146,47.5082,-122.362,445.0,11.2,2.4
4,1.5,1.5,0,0,3,6,2120,0,1919,0,98030,47.3846,-122.227,246.0,7.1,2.1
5,2.5,1.0,0,0,5,7,1660,1070,1958,0,98028,47.7646,-122.267,545.0,17.2,2.7
4,2.5,2.0,0,1,3,8,2560,0,2005,0,98056,47.5222,-122.201,518.0,5.7,2.6
4,2.5,2.0,0,0,3,8,2620,0,1996,0,98056,47.5295,-122.179,565.0,10.0,2.6
4,2.5,2.0,0,0,3,7,2760,0,2001,0,98056,47.4802,-122.189,445.0,8.6,2.8
5,2.5,1.0,0,0,3,8,1450,1450,1959,0,98004,47.6255,-122.208,968.0,9.8,2.9
3,2.0,1.0,0,0,5,7,910,910,1945,0,98115,47.6823,-122.27,725.0,6.3,1.8
3,1.75,1.0,0,0,3,7,990,880,1977,0,98058,47.454,-122.164,315.5,8.4,1.9
4,1.75,1.0,0,0,3,7,1470,540,1977,0,98034,47.7206,-122.171,487.6,9.2,2.0
2,1.0,1.0,0,0,2,7,940,0,1954,0,98148,47.4631,-122.329,246.5,6.0,0.9
3,1.75,1.5,0,0,3,8,1650,200,1913,1999,98199,47.6528,-122.401,819.0,6.0,1.8
5,2.5,2.0,0,0,3,7,2530,0,2004,0,98038,47.3531,-122.021,349.9,4.2,2.5
3,1.0,1.0,0,0,4,6,940,0,1942,0,98146,47.5117,-122.378,267.0,4.7,0.9
3,2.25,1.0,0,0,3,7,1480,340,1978,0,98028,47.7401,-122.249,480.0,15.0,1.8
2,1.0,1.0,0,0,3,7,880,630,1924,0,98122,47.6135,-122.297,525.0,3.4,1.5
4,2.5,2.0,0,0,3,8,2070,0,1996,0,98029,47.5706,-122.006,578.0,5.4,2.1
3,2.5,3.0,0,0,3,8,1380,0,2000,0,98103,47.6908,-122.341,345.0,1.5,1.4
3,1.0,1.0,0,0,3,7,910,360,1955,0,98116,47.5694,-122.397,499.0,6.2,1.3
3,1.5,1.0,0,0,4,7,1390,0,1956,0,98008,47.634,-122.125,425.0,9.7,1.4
4,3.0,2.0,0,0,5,8,1840,0,1988,2013,98092,47.2595,-122.218,268.0,7.5,1.8
3,1.0,1.0,0,0,4,7,1600,0,1971,0,98045,47.4431,-121.765,240.0,12.6,1.6
3,1.5,1.0,0,0,4,7,1100,380,1964,0,98023,47.2978,-122.363,147.0,9.6,1.5
4,2.0,1.0,0,0,4,6,1770,350,1949,0,98033,47.6859,-122.166,500.0,7.8,2.1
4,2.75,1.5,0,2,5,8,1940,1000,1910,0,98119,47.6366,-122.369,1010.0,5.4,2.9
4,3.0,2.0,0,2,3,11,3820,0,1995,0,98072,47.7253,-122.092,991.5,26.9,3.8
5,2.0,1.0,0,0,4,7,1370,1370,1959,0,98117,47.6819,-122.393,510.0,3.8,2.7
4,4.0,2.0,0,0,3,10,4360,0,2007,0,98004,47.6377,-122.219,1980.0,12.1,4.4
4,2.5,2.0,0,0,3,8,1540,0,2014,0,98029,47.5524,-121.999,485.0,1.9,1.5
4,3.5,2.0,0,2,3,11,4660,0,2003,0,98006,47.5422,-122.112,1280.0,17.4,4.7
3,1.75,2.0,0,0,3,7,1590,0,1986,0,98198,47.3819,-122.312,210.0,7.6,1.6
2,1.0,1.0,0,0,4,7,1180,0,1955,0,98007,47.5893,-122.135,450.0,10.7,1.2
4,1.75,1.0,0,0,3,7,1320,1040,1952,0,98004,47.6226,-122.205,875.0,8.3,2.4
4,2.75,1.0,0,0,5,8,1220,640,1967,0,98056,47.5398,-122.173,530.0,7.5,1.9
3,1.75,1.0,0,0,3,7,1070,400,1979,0,98122,47.6067,-122.298,415.0,4.0,1.5
4,2.0,1.5,0,2,4,7,1960,1030,1948,0,98028,47.7605,-122.258,590.0,13.0,3.0
3,1.5,1.0,0,0,4,7,1140,550,1956,0,98028,47.739,-122.253,380.0,9.1,1.7
1,1.0,1.0,0,0,3,6,660,0,1906,0,98118,47.5659,-122.284,385.0,3.6,0.7
3,1.75,2.0,0,0,3,8,2310,0,1942,1988,98177,47.7266,-122.363,588.0,7.6,2.3
2,1.0,1.0,0,0,3,6,770,0,1937,0,98108,47.5512,-122.323,252.5,2.2,0.8
3,3.5,2.0,0,0,3,9,2060,260,1997,0,98033,47.6897,-122.175,530.0,3.2,2.3
2,1.5,1.0,0,0,3,7,1370,0,1960,0,98072,47.7592,-122.092,385.0,159.9,1.4
3,2.25,1.0,0,0,4,7,1340,360,1975,0,98034,47.7214,-122.166,419.0,7.6,1.7
2,1.0,1.0,0,0,3,6,770,190,1951,0,98118,47.5307,-122.277,175.0,5.5,1.0
2,1.0,1.0,0,0,3,7,870,280,1948,0,98115,47.6894,-122.284,515.0,5.7,1.2
4,2.5,1.5,0,0,5,9,1850,1060,1937,0,98115,47.6745,-122.31,945.0,4.7,2.9
5,2.25,1.0,0,0,3,7,1290,1000,1973,0,98058,47.4375,-122.166,359.9,7.4,2.3
4,2.5,2.0,0,0,3,8,2260,0,1996,0,98056,47.509,-122.166,420.0,5.2,2.3
3,1.75,1.0,0,0,3,7,900,400,1953,0,98199,47.6368,-122.388,460.0,4.0,1.3
3,2.25,2.0,0,0,3,7,1850,0,1989,0,98023,47.2843,-122.352,255.0,7.2,1.8
4,1.75,1.0,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,481.0,9.5,1.9
4,1.75,1.0,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,719.5,9.5,1.9
3,3.0,2.0,0,0,4,10,4000,910,1989,0,98007,47.5911,-122.131,1080.0,43.6,4.9
4,2.5,1.0,0,2,4,8,1410,800,1965,0,98178,47.4915,-122.228,334.0,6.1,2.2
4,2.75,1.5,0,0,5,8,1520,760,1931,0,98105,47.6709,-122.282,675.0,3.2,2.3
3,1.75,1.0,0,0,3,7,1090,550,1948,0,98126,47.5324,-122.38,556.0,7.4,1.6
4,2.0,2.0,0,3,3,8,1700,280,1910,0,98119,47.6318,-122.369,900.0,7.2,2.0
3,1.0,1.5,0,0,3,7,900,0,1910,0,98117,47.684,-122.393,400.0,4.1,0.9
4,1.75,1.0,0,0,5,8,980,980,1912,0,98117,47.6847,-122.37,725.0,4.3,2.0
4,2.25,2.0,0,0,4,8,1800,0,2004,0,98031,47.394,-122.183,321.0,4.5,1.8
4,3.5,2.0,0,3,5,10,3170,1100,1937,0,98199,47.6474,-122.411,1356.9,5.8,4.3
4,2.0,1.0,0,0,3,6,1020,500,1920,0,98188,47.4683,-122.281,171.0,19.7,1.5
4,3.0,2.0,0,0,4,10,5430,0,1987,0,98053,47.6582,-122.038,1360.0,108.9,5.4
3,1.75,1.0,0,0,3,7,1950,0,1989,0,98014,47.6892,-121.913,323.0,15.0,2.0
4,1.75,1.0,0,2,3,9,2190,0,1968,0,98092,47.2703,-122.069,491.5,125.5,2.2
4,1.5,1.0,0,0,5,7,1200,0,1972,0,98042,47.3423,-122.088,226.0,10.9,1.2
6,1.75,1.5,0,0,4,7,1380,800,1926,0,98105,47.6643,-122.29,580.0,4.0,2.2
4,2.5,2.0,0,0,3,9,2320,0,1982,0,98004,47.6443,-122.194,640.0,11.3,2.3
3,1.75,1.0,0,0,4,7,800,240,1944,0,98199,47.6385,-122.401,619.8,5.1,1.0
4,2.5,2.0,0,0,3,8,2700,0,2001,0,98188,47.4694,-122.263,384.0,7.0,2.7
3,2.0,1.0,0,0,3,7,840,560,2002,0,98144,47.5926,-122.299,373.0,2.4,1.4
3,2.5,2.0,0,0,3,8,1010,1050,1977,0,98052,47.6642,-122.13,541.3,8.1,2.1
2,1.0,1.0,0,0,4,6,780,0,1953,0,98133,47.7356,-122.34,254.9,8.2,0.8
3,2.25,1.5,0,0,4,7,1440,960,1926,0,98117,47.6897,-122.393,575.0,5.0,2.4
4,3.0,1.0,0,2,4,7,1870,1030,1961,0,98008,47.612,-122.119,650.0,15.5,2.9
3,1.5,1.0,0,0,4,7,1740,0,1962,0,98055,47.4475,-122.213,270.0,9.5,1.7
2,1.0,1.0,0,0,3,6,780,0,1942,0,98168,47.5099,-122.33,271.0,6.2,0.8
3,2.75,1.0,0,0,3,9,1530,900,1988,0,98028,47.7461,-122.247,495.0,14.9,2.4
4,2.0,1.0,0,1,4,8,1210,1000,1954,0,98199,47.6498,-122.396,794.2,8.6,2.2
3,1.5,1.0,0,0,4,8,1510,0,1960,0,98003,47.3347,-122.325,340.8,11.2,1.5
2,1.0,1.0,0,0,3,7,900,0,1947,0,98125,47.7047,-122.307,375.0,5.4,0.9
4,2.5,2.0,0,0,3,10,3670,0,2005,0,98075,47.5854,-122.08,820.0,7.0,3.7
2,2.25,2.0,0,0,3,8,960,200,2014,0,98105,47.6647,-122.284,555.0,1.0,1.2
2,1.5,2.0,0,0,3,7,1070,0,1999,0,98103,47.697,-122.347,312.5,1.2,1.1
2,1.0,1.5,0,0,3,7,950,0,1925,0,98112,47.6288,-122.3,450.0,4.6,1.0
3,2.75,2.0,0,0,3,9,2950,0,2003,0,98029,47.5577,-122.026,739.0,6.7,3.0
3,2.0,2.0,0,0,3,7,1050,370,2003,0,98155,47.7364,-122.295,320.0,1.7,1.4
3,1.0,1.5,0,0,3,6,1590,0,1944,0,98166,47.4789,-122.346,235.0,13.0,1.6
4,1.0,1.5,0,0,3,7,1290,0,1957,0,98146,47.5128,-122.358,275.5,5.0,1.3
2,2.0,1.0,0,0,3,8,1690,0,2004,0,98053,47.7133,-122.031,564.0,4.5,1.7
4,1.75,1.5,0,0,3,6,1340,0,1958,0,98188,47.4514,-122.287,263.0,8.7,1.3
3,1.75,1.0,0,0,3,7,1397,0,1965,2014,98092,47.3388,-122.166,257.0,18.0,1.4
4,2.5,2.0,0,0,3,10,3750,0,1991,0,98092,47.3045,-122.103,725.0,218.5,3.8
3,2.25,1.0,0,0,3,7,1400,600,1979,0,98055,47.4798,-122.228,300.0,7.6,2.0
3,2.0,1.5,0,0,3,8,2250,0,1998,0,98001,47.3165,-122.252,328.0,7.9,2.2
3,1.0,1.0,0,0,3,6,840,0,1959,0,98023,47.3281,-122.344,187.5,8.4,0.8
3,1.0,2.0,0,0,4,7,1100,0,1900,0,98117,47.679,-122.386,400.0,5.1,1.1
3,1.5,1.0,0,0,4,7,1210,450,1954,0,98136,47.5345,-122.383,515.0,5.1,1.7
2,2.0,1.0,1,4,5,9,1580,600,1952,0,98146,47.5036,-122.387,1410.0,18.5,2.2
3,1.0,1.0,0,0,3,7,1460,0,1958,0,98055,47.4243,-122.198,235.0,8.4,1.5
4,2.5,2.0,0,0,3,8,2470,0,2012,0,98053,47.6898,-122.015,669.0,4.9,2.5
3,1.0,1.5,0,0,4,6,1250,0,1931,0,98065,47.526,-121.829,282.0,13.5,1.2
3,2.0,1.0,0,0,5,7,860,620,1928,0,98117,47.6808,-122.382,663.0,3.9,1.5
3,3.25,2.0,0,0,3,9,1540,700,1989,0,98198,47.4114,-122.334,279.9,5.0,2.2
3,2.0,1.0,0,0,4,7,1570,0,1952,0,98155,47.7501,-122.314,335.0,7.2,1.6
4,2.75,2.0,0,0,3,9,3250,0,2014,0,98155,47.7557,-122.309,689.0,10.0,3.2
3,2.25,1.0,0,0,3,7,1250,540,1980,0,98077,47.7558,-122.027,413.1,231.3,1.8
3,2.5,2.0,0,0,3,8,2080,0,2000,0,98065,47.5342,-121.868,507.0,4.9,2.1
3,2.5,3.0,0,0,3,8,1480,0,2006,0,98112,47.62,-122.3,500.0,1.2,1.5
5,3.0,2.0,0,0,3,8,3610,0,2003,0,98038,47.3545,-122.011,540.0,9.8,3.6
3,2.5,2.0,0,0,3,9,2040,0,1998,0,98122,47.6156,-122.295,812.0,4.6,2.0
4,3.25,2.0,0,3,3,11,3180,670,1989,0,98074,47.6239,-122.065,1200.0,19.8,3.8
3,2.25,2.0,0,0,3,9,3230,0,1987,0,98092,47.3065,-122.113,370.0,35.3,3.2
3,2.0,1.0,0,0,3,6,1640,800,1933,0,98148,47.4594,-122.326,338.0,23.5,2.4
4,1.0,1.0,0,0,3,7,1490,0,1969,0,98168,47.4835,-122.332,185.0,6.6,1.5
3,1.0,1.0,0,0,4,7,1010,140,1950,0,98008,47.5974,-122.129,450.0,35.4,1.2
2,1.0,1.0,0,0,3,7,900,0,1944,2004,98115,47.6855,-122.289,451.0,6.0,0.9
4,2.5,1.5,0,0,3,11,3210,0,1984,0,98074,47.6399,-122.052,785.0,24.5,3.2
5,3.0,1.5,0,1,5,8,2620,1280,1931,0,98116,47.5577,-122.389,850.0,5.2,3.9
3,1.0,1.0,0,0,2,7,1240,0,1943,0,98198,47.3514,-122.315,235.0,18.0,1.2
3,1.75,2.0,1,4,3,7,1760,0,1940,1960,98125,47.7336,-122.284,1150.0,6.8,1.8
